261;98.00035
262;73.00078
263;76.00012
264;66.00066
265;84.00005
266;72.00087
267;43.00092
268;70.00078
269;8.00096
270;55.00055
271;90.00067
272;5.00005
273;28.00018
274;95.00029
275;12.00076
276;55.00016
277;39.00055
278;51.00039
279;86.00059
280;61.00067
281;18.00007
282;29.00010
283;77.00065
284;39.00009
285;23.00089
286;74.00097
287;60.00001
288;42.00049
289;39.00095
290;36.00055
291;86.00075
292;94.00050
293;84.00003
294;47.00001
295;91.00047
296;35.00046
297;78.00017
298;71.00006
299;49.00010
300;71.00070
301;23.00066
302;53.00093
303;23.00094
304;35.00095
305;47.00094
306;80.00079
307;59.00051
308;55.00035
309;86.00064
310;71.00086
311;98.00090
312;94.00077
313;81.00060
314;74.00083
315;99.00023
316;4.00003
317;51.00014
318;94.00085
319;97.00090
320;2.00098
321;31.00091
322;6.00094
323;52.00025
324;87.00094
325;64.00097
326;71.00041
327;39.00097
328;61.00100
329;97.00019
330;43.00082
331;78.00073
332;74.00034
333;76.00028
334;81.00080
335;81.00091
336;16.00068
337;28.00099
338;1.00075
339;0.00045
340;17.00043
341;65.00080
342;84.00057
343;43.00013
344;65.00017
345;89.00074
346;16.00084
347;75.00072
348;94.00021
349;82.00054
350;71.00022
351;84.00078
352;94.00065
353;58.00053
354;86.00056
355;61.00038
356;44.00007
357;69.00099
358;21.00080
359;69.00038
360;68.00025
361;74.00080
362;22.00021
363;1.00089
364;1.00018
365;66.00006
366;24.00058
367;92.00035
368;21.00006
369;43.00097
370;62.00066
371;47.00034
372;29.00096
373;45.00024
374;94.00019
375;6.00026
376;72.00028
377;79.00049
378;74.00058
379;29.00070
380;68.00081
381;19.00079
382;10.00045
383;49.00007
384;43.00078
385;30.00099
386;0.00016
387;45.00038
388;46.00081
389;36.00052
390;91.00017
391;83.00081
392;79.00038
393;75.00003
394;99.00020
395;42.00008
396;20.00079
397;43.00033
398;76.00050
399;6.00098
400;48.00011
401;26.00013
402;61.00024
403;17.00097
404;99.00052
405;45.00074
406;80.00011
407;31.00068
408;73.00007
409;40.00035
410;33.00039
411;55.00084
412;38.00046
413;84.00073
414;11.00026
415;19.00081
416;57.00064
417;42.00018
418;60.00008
419;70.00001
420;73.00050
421;53.00010
422;84.00043
423;61.00025
424;42.00037
425;42.00070
426;81.00063
427;31.00084
428;10.00087
429;7.00079
430;74.00094
431;3.00029
432;83.00057
433;22.00022
434;4.00065
435;62.00023
436;2.00089
437;24.00049
438;24.00027
439;37.00087
440;41.00099
441;96.00053
442;52.00082
443;43.00084
444;72.00085
445;29.00015
446;17.00012
447;73.00098
448;38.00035
449;11.00044
450;33.00015
451;7.00092
452;74.00089
453;70.00046
454;9.00092
455;36.00095
456;90.00095
457;34.00058
458;10.00078
459;83.00075
460;67.00039
461;80.00052
462;7.00047
463;44.00077
464;94.00090
465;11.00005
466;16.00029
467;25.00070
468;84.00049
469;17.00030
470;16.00074
471;23.00084
472;8.00078
473;59.00023
474;85.00098
475;61.00009
476;49.00090
477;12.00044
478;59.00018
479;7.00046
480;61.00014
481;66.00028
482;66.00050
483;65.00029
484;7.00014
485;32.00022
486;11.00054
487;45.00062
488;73.00069
489;94.00058
490;77.00027
491;74.00055
492;26.00098
493;14.00076
494;91.00004
495;52.00057
496;27.00070
497;57.00083
498;42.00078
499;70.00012
500;21.00005
501;93.00002
502;45.00044
503;57.00089
504;41.00011
505;68.00018
506;87.00056
507;98.00082
508;73.00040
509;64.00005
510;51.00019
511;2.00091
512;51.00026
513;80.00034
514;46.00095
515;25.00045
516;89.00084
517;48.00094
518;14.00014
519;58.00018
520;38.00015
521;53.00067
522;6.00078
523;82.00062
524;78.00045
525;19.00060
526;89.00038
527;11.00047
528;34.00087
529;72.00045
530;97.00071
531;52.00043
532;25.00098
533;73.00068
534;15.00037
535;95.00030
536;9.00077
537;38.00084
538;25.00066
539;28.00043
540;15.00053
541;43.00018
542;93.00062
543;75.00095
544;83.00033
545;79.00017
546;63.00049
547;90.00028
548;54.00049
549;75.00057
550;27.00011
551;80.00090
552;16.00082
553;70.00026
554;5.00029
555;27.00047
556;58.00089
557;40.00096
558;95.00092
559;29.00019
560;90.00070
561;36.00068
562;51.00061
563;68.00075
564;88.00056
565;46.00092
566;85.00022
567;99.00078
568;76.00025
569;4.00011
570;99.00053
571;73.00042
572;68.00054
573;21.00073
574;98.00058
575;87.00040
576;59.00093
577;93.00057
578;24.00001
579;83.00037
580;23.00095
581;54.00097
582;27.00093
583;82.00038
584;64.00074
585;35.00069
586;20.00011
587;53.00041
588;54.00079
589;33.00047
590;17.00016
591;17.00073
592;3.00033
593;3.00064
594;0.00044
595;26.00035
596;23.00068
597;14.00054
598;64.00094
599;55.00079
600;67.00065
601;44.00096
602;58.00055
603;71.00088
604;68.00036
605;35.00061
606;69.00053
607;44.00050
608;5.00004
609;95.00051
610;18.00001
611;31.00050
612;92.00058
613;95.00097
614;87.00061
615;2.00045
616;12.00065
617;84.00094
618;37.00068
619;10.00097
620;21.00078
621;76.00066
622;87.00093
623;68.00099
624;24.00093
625;90.00013
626;76.00087
627;29.00022
628;62.00081
629;37.00023
630;68.00090
631;57.00068
632;79.00082
633;80.00013
634;95.00013
635;42.00042
636;74.00052
637;35.00025
638;65.00003
639;13.00055
640;82.00009
641;48.00017
642;1.00099
643;28.00053
644;83.00084
645;93.00008
646;92.00047
647;24.00014
648;86.00009
649;7.00054
650;7.00005
651;6.00079
652;24.00082
653;93.00019
654;91.00057
655;75.00073
656;11.00007
657;47.00064
658;66.00019
659;53.00052
660;70.00059
661;20.00019
662;89.00010
663;95.00099
664;76.00062
665;39.00070
666;66.00045
667;50.00085
668;72.00018
669;80.00056
670;87.00039
671;30.00091
672;56.00003
673;45.00097
674;97.00069
675;46.00028
676;55.00029
677;18.00052
678;39.00066
679;93.00080
680;38.00012
681;11.00094
682;41.00048
683;17.00018
684;57.00062
685;22.00005
686;26.00062
687;50.00061
688;37.00086
689;42.00004
690;22.00024
691;9.00018
692;6.00019
693;9.00044
694;92.00031
695;7.00088
696;73.00094
697;92.00014
698;32.00074
699;40.00008
700;79.00047
701;27.00100
702;52.00083
703;54.00094
704;79.00084
705;72.00035
706;42.00041
707;24.00019
708;41.00069
709;71.00067
710;91.00020
711;7.00028
712;72.00048
713;81.00050
714;94.00004
715;21.00075
716;9.00064
717;15.00078
718;51.00011
719;1.00087
720;25.00074
721;50.00045
722;39.00057
723;44.00012
724;81.00057
725;93.00056
726;83.00054
727;71.00065
728;33.00059
729;67.00001
730;23.00008
731;62.00043
732;50.00059
733;43.00014
734;81.00089
735;60.00056
736;81.00077
737;40.00078
738;12.00064
739;56.00047
740;39.00015
741;40.00034
742;92.00094
743;98.00021
744;10.00015
745;2.00020
746;1.00021
747;81.00018
748;54.00056
749;31.00030
750;64.00034
751;43.00022
752;80.00059
753;66.00055
754;23.00099
755;51.00009
756;81.00038
757;28.00062
758;75.00008
759;97.00027
760;57.00099
761;17.00001
762;65.00014
763;65.00075
764;74.00098
765;8.00024
766;39.00046
767;27.00092
768;62.00047
769;8.00049
770;75.00037
771;80.00021
772;15.00070
773;15.00098
774;96.00062
775;78.00074
776;48.00025
777;2.00004
778;69.00068
779;36.00038
780;39.00062
781;22.00081
782;14.00051
783;25.00049
784;91.00039
785;11.00057
786;81.00026
787;80.00014
788;68.00027
789;8.00012
790;20.00029
791;48.00020
792;61.00075
793;92.00015
794;68.00073
795;5.00017
796;77.00016
797;57.00063
798;37.00088
799;72.00034
800;38.00013
801;68.00037
802;13.00088
803;69.00065
804;22.00032
805;45.00003
806;7.00052
807;16.00095
808;49.00051
809;9.00004
810;45.00013
811;84.00066
812;47.00095
813;46.00037
814;43.00024
815;25.00019
816;93.00079
817;34.00067
818;65.00060
819;10.00072
820;52.00098
821;16.00088
822;53.00054
823;37.00052
824;77.00077
825;47.00046
826;86.00072
827;43.00070
828;90.00029
829;66.00035
830;33.00019
831;67.00013
832;46.00056
833;28.00019
834;2.00070
835;28.00093
836;61.00057
837;37.00001
838;28.00009
839;78.00068
840;92.00087
841;54.00015
842;94.00073
843;90.00068
844;12.00096
845;28.00014
846;13.00097
847;56.00094
848;74.00025
849;78.00044
850;41.00034
851;83.00049
852;72.00100
853;65.00069
854;51.00052
855;3.00079
856;70.00014
857;95.00100
858;13.00076
859;26.00060
860;89.00097
861;10.00054
862;22.00059
863;61.00068
864;75.00048
865;32.00002
866;18.00039
867;42.00029
868;33.00078
869;27.00075
870;86.00097
871;31.00003
872;72.00020
873;51.00057
874;47.00075
875;4.00041
876;33.00036
877;92.00024
878;53.00059
879;66.00084
880;48.00033
881;86.00018
882;6.00096
883;18.00014
884;0.00065
885;79.00034
886;51.00015
887;65.00067
888;25.00022
889;80.00048
890;19.00063
891;32.00049
892;59.00037
893;70.00088
894;77.00090
895;32.00081
896;30.00035
897;79.00066
898;92.00071
899;49.00061
900;19.00021
901;90.00064
902;21.00028
903;29.00017
904;42.00007
905;23.00032
906;19.00036
907;89.00056
908;56.00040
909;4.00046
910;7.00023
911;63.00018
912;0.00098
913;1.00094
914;43.00016
915;9.00050
916;3.00009
917;95.00052
918;9.00013
919;38.00070
920;1.00100
921;97.00024
922;72.00042
923;9.00054
924;45.00043
925;27.00057
926;0.00002
927;37.00013
928;72.00089
929;99.00042
930;59.00090
931;17.00025
932;86.00098
933;8.00073
934;4.00090
935;18.00087
936;64.00011
937;81.00011
938;37.00010
939;2.00023
940;48.00096
941;1.00013
942;46.00039
943;98.00033
944;72.00065
945;92.00083
946;5.00070
947;19.00002
948;90.00015
949;16.00049
950;52.00028
951;48.00069
952;57.00003
953;97.00041
954;16.00003
955;64.00070
956;92.00018
957;61.00048
958;93.00058
959;23.00014
960;98.00078
961;58.00059
962;94.00095
963;51.00078
964;80.00024
965;48.00023
966;76.00049
967;80.00032
968;26.00074
969;63.00032
970;35.00027
971;99.00004
972;7.00067
973;96.00067
974;62.00020
975;62.00013
976;29.00014
977;63.00074
978;14.00067
979;74.00090
980;33.00089
981;0.00077
982;77.00061
983;98.00097
984;21.00083
985;73.00083
986;18.00015
987;19.00092
988;61.00023
989;2.00050
990;53.00035
991;60.00012
992;21.00043
993;90.00014
994;74.00046
995;23.00080
996;36.00092
997;88.00045
998;10.00056
999;61.00090
1000;44.00068
1001;38.00007
1002;8.00050
1003;73.00090
1004;74.00081
1005;63.00082
1006;13.00004
1007;60.00088
1008;77.00081
1009;81.00040
1010;48.00075
1011;32.00010
1012;26.00017
1013;2.00073
1014;70.00050
1015;93.00037
1016;27.00014
1017;46.00075
1018;60.00023
1019;57.00007
1020;92.00030
1021;43.00046
1022;71.00003
1023;76.00060
1024;11.00029
1025;28.00089
1026;64.00082
1027;85.00088
1028;22.00077
1029;16.00078
1030;49.00004
1031;13.00037
1032;79.00100
1033;95.00027
1034;79.00007
1035;17.00004
1036;17.00017
1037;91.00090
1038;86.00052
1039;27.00032
1040;66.00009
1041;20.00090
1042;22.00090
1043;6.00051
1044;17.00078
1045;21.00020
1046;66.00016
1047;2.00049
1048;78.00048
1049;56.00053
1050;23.00098
1051;24.00086
1052;1.00071
1053;52.00086
1054;78.00042
1055;33.00004
1056;11.00084
1057;9.00049
1058;9.00001
1059;91.00022
1060;95.00035
1061;34.00059
1062;51.00047
1063;51.00023
1064;71.00005
1065;88.00021
1066;94.00092
1067;32.00050
1068;47.00063
1069;74.00015
1070;59.00027
1071;61.00050
1072;32.00096
1073;39.00048
1074;16.00047
1075;23.00001
1076;0.00056
1077;46.00093
1078;46.00051
1079;47.00011
1080;16.00085
1081;19.00085
1082;70.00061
1083;65.00024
1084;92.00081
1085;93.00093
1086;52.00085
1087;25.00002
1088;90.00075
1089;52.00008
1090;90.00059
1091;79.00052
1092;64.00003
1093;31.00008
1094;87.00098
1095;64.00065
1096;71.00019
1097;56.00093
1098;77.00026
1099;4.00072
1100;51.00010
1101;36.00002
1102;73.00022
1103;6.00056
1104;67.00035
1105;47.00017
1106;37.00082
1107;0.00003
1108;30.00029
1109;68.00040
1110;53.00045
1111;47.00074
1112;73.00045
1113;76.00063
1114;56.00015
1115;17.00045
1116;19.00083
1117;23.00083
1118;41.00043
1119;38.00020
1120;21.00051
1121;69.00036
1122;13.00022
1123;4.00066
1124;97.00049
1125;82.00021
1126;93.00091
1127;68.00060
1128;60.00007
1129;62.00025
1130;19.00069
1131;98.00040
1132;27.00074
1133;47.00009
1134;34.00032
1135;3.00095
1136;51.00062
1137;64.00076
1138;17.00010
1139;13.00096
1140;43.00098
1141;45.00076
1142;67.00061
1143;29.00024
1144;64.00002
1145;25.00048
1146;23.00047
1147;47.00057
1148;76.00078
1149;36.00094
1150;87.00078
1151;99.00027
1152;49.00015
1153;63.00078
1154;0.00021
1155;51.00049
1156;4.00039
1157;1.00077
1158;65.00056
1159;22.00055
1160;29.00041
1161;70.00038
1162;77.00005
1163;95.00090
1164;73.00027
1165;30.00013
1166;97.00047
1167;96.00063
1168;9.00083
1169;48.00088
1170;31.00036
1171;42.00094
1172;2.00028
1173;74.00085
1174;53.00032
1175;60.00042
1176;77.00062
1177;92.00088
1178;95.00026
1179;82.00014
1180;54.00092
1181;27.00020
1182;82.00080
1183;49.00065
1184;24.00057
1185;53.00021
1186;12.00057
1187;10.00026
1188;63.00005
1189;84.00029
1190;29.00016
1191;98.00076
1192;54.00033
1193;92.00040
1194;91.00028
1195;18.00079
1196;85.00028
1197;56.00088
1198;57.00055
1199;25.00042
1200;15.00057
1201;39.00063
1202;2.00017
1203;10.00016
1204;52.00023
1205;14.00064
1206;56.00025
1207;95.00064
1208;43.00030
1209;33.00062
1210;32.00060
1211;79.00089
1212;7.00089
1213;47.00084
1214;35.00003
1215;76.00079
1216;2.00029
1217;20.00058
1218;48.00032
1219;6.00024
1220;94.00072
1221;24.00092
1222;59.00024
1223;10.00059
1224;46.00009
1225;54.00004
1226;23.00033
1227;45.00092
1228;48.00080
1229;24.00081
1230;64.00039
1231;48.00057
1232;8.00023
1233;15.00002
1234;77.00068
1235;89.00021
1236;20.00088
1237;56.00033
1238;86.00030
1239;66.00072
1240;46.00006
1241;55.00073
1242;86.00007
1243;5.00064
1244;84.00015
1245;19.00037
1246;4.00008
1247;97.00033
1248;93.00073
1249;67.00016
1250;5.00036
1251;64.00033
1252;60.00096
1253;77.00060
1254;50.00025
1255;74.00075
1256;33.00094
1257;15.00014
1258;29.00074
1259;75.00081
1260;12.00095
1261;33.00087
1262;70.00095
1263;9.00088
1264;79.00021
1265;39.00011
1266;55.00030
1267;64.00001
1268;56.00054
1269;49.00097
1270;19.00041
1271;50.00021
1272;22.00009
1273;46.00010
1274;71.00050
1275;42.00061
1276;67.00064
1277;82.00073
1278;24.00017
1279;83.00069
1280;14.00035
1281;90.00041
1282;29.00088
1283;81.00065
1284;26.00079
1285;71.00073
1286;90.00052
1287;37.00003
1288;90.00090
1289;10.00051
1290;73.00005
1291;86.00068
1292;75.00059
1293;34.00085
1294;75.00083
1295;85.00035
1296;82.00018
1297;98.00008
1298;30.00006
1299;55.00007
1300;3.00039
1301;32.00063
1302;36.00069
1303;96.00045
1304;15.00006
1305;70.00090
1306;45.00026
1307;59.00081
1308;44.00085
1309;29.00060
1310;38.00036
1311;4.00002
1312;36.00012
1313;25.00071
1314;46.00053
1315;6.00025
1316;8.00068
1317;7.00044
1318;81.00021
1319;88.00098
1320;93.00078
1321;64.00021
1322;97.00064
1323;20.00018
1324;20.00012
1325;72.00016
1326;78.00082
1327;68.00064
1328;35.00020
1329;21.00084
1330;11.00022
1331;34.00068
1332;63.00019
1333;2.00016
1334;57.00019
1335;99.00029
1336;32.00008
1337;81.00035
1338;70.00024
1339;5.00047
1340;82.00051
1341;47.00019
1342;33.00066
1343;9.00046
1344;92.00026
1345;86.00013
1346;11.00011
1347;69.00011
1348;5.00022
1349;41.00063
1350;28.00085
1351;90.00022
1352;32.00072
1353;15.00064
1354;37.00062
1355;4.00025
1356;61.00043
1357;15.00021
1358;67.00060
1359;95.00073
1360;4.00017
1361;39.00074
1362;61.00002
1363;52.00063
1364;3.00100
1365;43.00086
1366;87.00045
1367;27.00098
1368;13.00025
1369;73.00066
1370;25.00053
1371;43.00026
1372;98.00049
1373;77.00013
1374;73.00058
1375;35.00026
1376;39.00091
1377;6.00065
1378;38.00029
1379;25.00040
1380;15.00017
1381;75.00007
1382;28.00064
1383;0.00052
1384;35.00022
1385;23.00004
1386;4.00069
1387;69.00034
1388;89.00051
1389;76.00098
1390;30.00088
1391;38.00092
1392;60.00072
1393;25.00062
1394;76.00014
1395;53.00044
1396;89.00033
1397;53.00084
1398;52.00011
1399;18.00021
1400;39.00044
1401;33.00057
1402;52.00001
1403;66.00060
1404;80.00007
1405;69.00071
1406;4.00030
1407;61.00022
1408;28.00041
1409;84.00031
1410;88.00088
1411;71.00018
1412;1.00062
1413;45.00012
1414;63.00057
1415;83.00001
1416;47.00022
1417;10.00066
1418;83.00028
1419;10.00058
1420;1.00060
1421;11.00013
1422;48.00100
1423;39.00024
1424;21.00016
1425;18.00012
1426;13.00056
1427;85.00026
1428;93.00036
1429;21.00034
1430;7.00081
1431;23.00035
1432;58.00025
1433;14.00092
1434;28.00013
1435;96.00095
1436;19.00017
1437;22.00074
1438;52.00013
1439;11.00098
1440;46.00015
1441;66.00037
1442;71.00025
1443;71.00098
1444;93.00018
1445;52.00026
1446;3.00021
1447;55.00052
1448;35.00058
1449;40.00014
1450;91.00068
1451;77.00014
1452;24.00011
1453;34.00082
1454;3.00089
1455;24.00074
1456;27.00049
1457;13.00046
1458;19.00004
1459;59.00049
1460;14.00048
1461;44.00097
1462;83.00067
1463;21.00052
1464;51.00037
1465;62.00087
1466;22.00031
1467;69.00097
1468;74.00074
1469;43.00037
1470;91.00083
1471;54.00016
1472;81.00041
1473;12.00074
1474;79.00077
1475;38.00021
1476;85.00052
1477;10.00033
1478;28.00021
1479;7.00050
1480;43.00077
1481;11.00046
1482;46.00077
1483;24.00010
1484;22.00098
1485;2.00038
1486;77.00093
1487;19.00099
1488;19.00044
1489;9.00073
1490;21.00050
1491;52.00072
1492;40.00074
1493;37.00070
1494;22.00094
1495;83.00031
1496;99.00007
1497;77.00021
1498;42.00025
1499;36.00086
1500;50.00066
1501;29.00002
1502;25.00031
1503;20.00015
1504;45.00091
1505;69.00022
1506;99.00018
1507;38.00095
1508;2.00064
1509;15.00060
1510;29.00003
1511;8.00060
1512;76.00051
1513;22.00025
1514;39.00056
1515;47.00076
1516;17.00057
1517;57.00093
1518;88.00044
1519;46.00074
1520;45.00025
1521;77.00007
1522;22.00016
1523;61.00020
1524;99.00005
1525;31.00098
1526;78.00060
1527;57.00096
1528;77.00096
1529;32.00046
1530;67.00095
1531;61.00044
1532;14.00073
1533;59.00053
1534;69.00088
1535;17.00100
1536;55.00071
1537;10.00021
1538;74.00017
1539;70.00072
1540;1.00016
1541;20.00073
1542;99.00022
1543;38.00088
1544;61.00007
1545;83.00041
1546;44.00080
1547;91.00012
1548;13.00093
1549;19.00011
1550;29.00078
1551;94.00007
1552;30.00033
1553;7.00034
1554;73.00067
1555;37.00063
1556;61.00063
1557;85.00073
1558;76.00057
1559;61.00093
1560;69.00018
1561;55.00026
1562;17.00007
1563;12.00054
1564;49.00042
1565;58.00014
1566;49.00009
1567;33.00025
1568;30.00060
1569;91.00001
1570;64.00040
1571;84.00041
1572;91.00031
1573;93.00020
1574;30.00069
1575;77.00082
1576;39.00021
1577;41.00019
1578;63.00086
1579;65.00004
1580;83.00019
1581;79.00001
1582;39.00029
1583;2.00082
1584;81.00076
1585;46.00085
1586;60.00094
1587;54.00086
1588;25.00065
1589;14.00015
1590;44.00079
1591;40.00006
1592;61.00055
1593;77.00087
1594;26.00038
1595;94.00043
1596;59.00010
1597;95.00062
1598;82.00001
1599;16.00091
1600;60.00068
1601;67.00025
1602;29.00097
1603;1.00095
1604;64.00028
1605;6.00064
1606;83.00082
1607;54.00093
1608;83.00068
1609;57.00010
1610;33.00035
1611;94.00071
1612;81.00052
1613;39.00081
1614;41.00076
1615;70.00093
1616;53.00098
1617;46.00084
1618;50.00084
1619;15.00031
1620;50.00078
1621;56.00059
1622;11.00081
1623;47.00071
1624;86.00080
1625;35.00068
1626;33.00014
1627;54.00096
1628;61.00062
1629;91.00060
1630;53.00066
1631;79.00083
1632;17.00091
1633;90.00037
1634;25.00026
1635;49.00070
1636;15.00045
1637;0.00006
1638;23.00087
1639;6.00085
1640;98.00086
1641;18.00088
1642;29.00005
1643;96.00092
1644;86.00031
1645;72.00097
1646;64.00044
1647;77.00053
1648;30.00074
1649;41.00010
1650;79.00091
1651;37.00076
1652;38.00085
1653;88.00015
1654;15.00050
1655;66.00071
1656;69.00058
1657;66.00088
1658;87.00028
1659;40.00051
1660;2.00032
1661;81.00082
1662;87.00050
1663;68.00065
1664;95.00039
1665;57.00086
1666;62.00049
1667;94.00006
1668;60.00025
1669;18.00089
1670;19.00014
1671;4.00018
1672;38.00002
1673;62.00077
1674;43.00066
1675;63.00059
1676;67.00087
1677;96.00099
1678;77.00064
1679;64.00071
1680;73.00023
1681;49.00028
1682;58.00011
1683;59.00057
1684;56.00013
1685;67.00068
1686;39.00032
1687;35.00041
1688;5.00076
1689;34.00066
1690;95.00023
1691;46.00064
1692;69.00066
1693;40.00041
1694;36.00076
1695;68.00045
1696;89.00089
1697;10.00001
1698;32.00076
1699;45.00051
1700;7.00006
1701;55.00077
1702;94.00023
1703;84.00071
1704;3.00082
1705;34.00052
1706;86.00046
1707;37.00097
1708;67.00048
1709;86.00083
1710;55.00096
1711;49.00057
1712;12.00075
1713;21.00029
1714;48.00018
1715;79.00088
1716;30.00073
1717;59.00095
1718;84.00076
1719;64.00069
1720;32.00042
1721;91.00027
1722;41.00032
1723;51.00083
1724;55.00041
1725;8.00081
1726;89.00046
1727;62.00050
1728;5.00025
1729;50.00034
1730;35.00006
1731;29.00080
1732;71.00079
1733;42.00084
1734;84.00035
1735;10.00086
1736;86.00006
1737;93.00070
1738;88.00036
1739;33.00079
1740;5.00041
1741;88.00068
1742;8.00028
1743;81.00029
1744;2.00039
1745;40.00056
1746;57.00056
1747;64.00078
1748;68.00022
1749;99.00049
1750;34.00024
1751;67.00062
1752;1.00057
1753;79.00036
1754;57.00002
1755;98.00063
1756;31.00037
1757;33.00081
1758;14.00004
1759;88.00009
1760;72.00002
1761;24.00060
1762;48.00095
1763;76.00044
1764;91.00096
1765;51.00067
1766;73.00092
1767;88.00061
1768;19.00084
1769;83.00014
1770;40.00037
1771;32.00095
1772;22.00093
1773;49.00088
1774;72.00081
1775;18.00037
1776;95.00048
1777;64.00067
1778;7.00057
1779;14.00079
1780;59.00055
1781;81.00058
1782;48.00007
1783;61.00087
1784;41.00037
1785;87.00097
1786;30.00100
1787;39.00086
1788;67.00058
1789;85.00032
1790;42.00034
1791;69.00016
1792;97.00044
1793;65.00010
1794;35.00048
1795;28.00056
1796;62.00055
1797;80.00089
1798;51.00013
1799;90.00025
1800;97.00028
1801;23.00057
1802;89.00093
1803;66.00014
1804;11.00041
1805;66.00048
1806;55.00027
1807;47.00100
1808;76.00083
1809;90.00056
1810;96.00035
1811;32.00045
1812;36.00033
1813;24.00047
1814;32.00071
1815;70.00056
1816;43.00067
1817;65.00088
1818;49.00071
1819;1.00040
1820;92.00064
1821;73.00038
1822;74.00007
1823;6.00076
1824;65.00090
1825;13.00083
1826;25.00047
1827;40.00048
1828;95.00034
1829;42.00099
1830;40.00059
1831;31.00071
1832;74.00001
1833;16.00001
1834;74.00019
1835;28.00100
1836;95.00089
1837;81.00085
1838;34.00084
1839;41.00087
1840;50.00010
1841;18.00038
1842;17.00052
1843;15.00051
1844;78.00008
1845;48.00090
1846;64.00072
1847;66.00100
1848;42.00002
1849;31.00009
1850;5.00015
1851;98.00042
1852;60.00051
1853;56.00031
1854;17.00080
1855;59.00011
1856;74.00093
1857;95.00046
1858;74.00010
1859;76.00056
1860;48.00048
1861;15.00059
1862;32.00053
1863;93.00039
1864;62.00015
1865;7.00019
1866;84.00063
1867;59.00031
1868;45.00058
1869;16.00032
1870;60.00010
1871;98.00088
1872;58.00094
1873;14.00056
1874;49.00012
